"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 21, 2015","235.80","224.21","236.20","224.19","30.99K","5.17"
"Apr 22, 2015","234.14","236.96","238.99","232.42","22.86K","-0.70"
"Apr 23, 2015","236.01","234.14","236.98","233.00","8.81K","0.80"
"Apr 24, 2015","231.38","236.01","236.20","228.70","22.53K","-1.96"
"Apr 25, 2015","226.10","231.38","232.70","225.78","13.38K","-2.28"
"Apr 26, 2015","219.70","226.10","221.48","214.00","40.92K","-2.83"
"Apr 27, 2015","227.68","219.70","232.00","218.24","35.14K","3.63"
"Apr 28, 2015","225.30","227.13","228.05","222.22","17.29K","-1.05"
"Apr 29, 2015","225.23","225.30","227.78","222.67","12.20K","-0.03"
"Apr 30, 2015","236.11","225.23","240.20","224.65","41.29K","4.83"
"May 01, 2015","231.78","236.11","239.19","231.31","16.62K","-1.83"
"May 02, 2015","234.81","231.78","235.79","231.78","9.04K","1.31"
"May 03, 2015","240.70","234.81","243.73","235.66","19.11K","2.51"
"May 04, 2015","238.54","240.57","243.60","237.00","24.76K","-0.90"
"May 05, 2015","235.87","238.54","239.45","231.05","26.12K","-1.12"
"May 06, 2015","229.27","235.87","236.75","227.33","47.41K","-2.80"
"May 07, 2015","237.29","229.27","239.78","227.82","27.41K","3.50"
"May 08, 2015","244.50","237.30","248.48","236.20","31.13K","3.04"
"May 09, 2015","242.54","244.50","249.10","240.10","19.38K","-0.80"
"May 10, 2015","240.57","242.54","245.88","238.83","11.87K","-0.81"
"May 11, 2015","242.47","240.73","245.49","238.50","16.05K","0.79"
"May 12, 2015","241.78","242.47","244.39","240.86","13.11K","-0.28"
"May 13, 2015","235.80","241.92","245.00","234.34","28.22K","-2.47"
"May 14, 2015","236.68","235.70","238.20","232.10","19.41K","0.37"
"May 15, 2015","237.30","236.68","238.92","233.88","9.55K","0.26"
"May 16, 2015","235.70","237.30","237.58","234.01","6.05K","-0.67"
"May 17, 2015","236.22","235.70","238.02","235.62","4.80K","0.22"
"May 18, 2015","232.82","236.15","237.25","229.00","14.19K","-1.44"
"May 19, 2015","231.70","232.82","235.70","231.19","5.97K","-0.48"
"May 20, 2015","234.24","231.70","235.24","231.56","11.45K","1.10"
"May 21, 2015","235.27","234.24","236.49","233.92","10.51K","0.44"
"May 22, 2015","240.97","235.27","241.83","234.59","22.83K","2.42"
"May 23, 2015","238.81","240.97","241.18","237.56","8.51K","-0.90"
"May 24, 2015","240.95","238.81","242.98","238.55","7.19K","0.90"
"May 25, 2015","237.10","240.96","241.12","236.10","8.68K","-1.60"
"May 26, 2015","237.36","237.10","238.50","235.27","8.82K","0.11"
"May 27, 2015","236.85","237.36","239.30","235.56","9.11K","-0.21"
"May 28, 2015","236.86","236.85","237.50","235.92","5.85K","0.00"
"May 29, 2015","236.52","236.86","237.16","235.02","6.85K","-0.14"
"May 30, 2015","232.54","236.52","236.73","230.68","14.70K","-1.68"
"May 31, 2015","228.70","232.54","232.69","227.13","11.67K","-1.65"
"Jun 01, 2015","222.00","228.70","230.89","219.75","31.97K","-2.93"
"Jun 02, 2015","224.68","222.00","226.00","220.97","16.50K","1.21"
"Jun 03, 2015","225.11","224.68","227.00","222.26","17.15K","0.19"
"Jun 04, 2015","223.24","225.11","225.77","222.64","11.04K","-0.83"
"Jun 05, 2015","224.51","223.24","229.23","222.69","17.66K","0.57"
"Jun 06, 2015","225.65","224.51","226.85","223.90","6.73K","0.51"
"Jun 07, 2015","223.26","225.66","226.67","222.29","17.35K","-1.06"
"Jun 08, 2015","228.76","223.26","230.63","223.26","28.89K","2.46"
"Jun 09, 2015","229.05","228.76","232.02","227.79","16.32K","0.13"
"Jun 10, 2015","228.60","229.06","229.95","227.50","10.79K","-0.20"
"Jun 11, 2015","229.82","228.60","230.70","228.60","9.41K","0.53"
"Jun 12, 2015","229.44","230.00","231.34","229.12","9.92K","-0.17"
"Jun 13, 2015","232.87","229.44","233.50","228.40","11.07K","1.49"
"Jun 14, 2015","233.54","232.87","235.44","232.51","8.29K","0.29"
"Jun 15, 2015","236.98","233.54","238.16","233.35","19.15K","1.47"
"Jun 16, 2015","252.08","236.98","253.90","236.00","50.14K","6.37"
"Jun 17, 2015","248.95","252.08","259.10","246.11","47.81K","-1.24"
"Jun 18, 2015","249.51","248.95","253.70","243.00","27.90K","0.22"
"Jun 19, 2015","244.58","249.51","252.12","243.73","23.64K","-1.98"
"Jun 20, 2015","245.38","244.58","245.90","240.05","24.30K","0.33"
"Jun 21, 2015","244.25","245.38","245.69","241.09","8.15K","-0.46"
"Jun 22, 2015","246.67","244.25","247.99","243.50","18.48K","0.99"
"Jun 23, 2015","244.25","246.67","247.35","242.33","11.61K","-0.98"
"Jun 24, 2015","239.80","244.25","244.25","239.50","15.32K","-1.82"
"Jun 25, 2015","242.05","239.80","242.99","239.50","9.22K","0.94"
"Jun 26, 2015","243.29","242.05","243.90","240.64","10.14K","0.51"
"Jun 27, 2015","251.61","243.29","251.77","242.60","18.14K","3.42"
"Jun 28, 2015","248.72","251.61","252.06","247.25","12.89K","-1.15"
"Jun 29, 2015","256.69","248.71","257.70","248.57","34.74K","3.20"
"Jun 30, 2015","262.89","256.69","268.86","254.72","47.01K","2.42"
"Jul 01, 2015","258.10","262.89","264.78","253.51","21.83K","-1.82"
"Jul 02, 2015","254.52","258.10","262.58","253.00","17.29K","-1.39"
"Jul 03, 2015","256.05","254.52","256.90","252.11","11.55K","0.60"
"Jul 04, 2015","260.58","256.09","261.93","253.58","9.77K","1.77"
"Jul 05, 2015","265.20","260.58","265.27","258.00","14.57K","1.77"
"Jul 06, 2015","274.83","270.10","276.55","268.15","61.92K","3.63"
"Jul 07, 2015","265.51","268.84","268.90","263.34","45.25K","-3.39"
"Jul 08, 2015","270.83","269.50","271.40","267.40","27.02K","2.00"
"Jul 09, 2015","269.22","269.97","272.80","267.98","24.11K","-0.59"
"Jul 10, 2015","286.70","269.22","292.66","268.59","68.25K","6.49"
"Jul 12, 2015","311.12","300.57","316.02","300.50","61.47K","8.52"
"Jul 13, 2015","292.65","311.15","312.00","284.51","74.07K","-5.94"
"Jul 14, 2015","286.87","292.65","297.13","286.11","23.27K","-1.98"
"Jul 15, 2015","285.44","286.87","294.38","283.53","21.92K","-0.50"
"Jul 16, 2015","278.93","285.43","294.30","275.24","53.00K","-2.28"
"Jul 17, 2015","279.85","278.94","281.50","272.08","25.52K","0.33"
"Jul 18, 2015","277.25","279.85","283.33","276.12","15.40K","-0.93"
"Jul 19, 2015","275.03","277.25","279.18","274.69","7.94K","-0.80"
"Jul 20, 2015","280.31","275.03","280.46","273.50","11.82K","1.92"
"Jul 21, 2015","275.78","280.20","282.08","275.25","13.40K","-1.62"
"Jul 22, 2015","277.99","275.78","278.38","274.50","11.13K","0.80"
"Jul 23, 2015","276.51","277.99","278.44","275.56","5.44K","-0.53"
"Jul 24, 2015","288.60","276.48","289.93","276.02","24.08K","4.37"
"Jul 25, 2015","289.36","288.60","292.35","286.40","11.82K","0.26"
"Jul 26, 2015","293.01","289.36","294.50","288.15","9.30K","1.26"
"Jul 27, 2015","294.84","293.01","298.74","286.00","25.41K","0.62"
"Jul 28, 2015","295.23","294.84","298.89","293.61","14.44K","0.13"
"Jul 29, 2015","289.92","295.23","295.38","286.59","15.75K","-1.80"
"Jul 30, 2015","288.21","289.92","290.98","285.00","12.16K","-0.59"
"Jul 31, 2015","284.45","288.21","289.85","282.00","14.63K","-1.30"
"Aug 01, 2015","280.33","284.45","284.99","276.54","12.28K","-1.45"
"Aug 02, 2015","282.49","280.31","283.29","276.28","11.77K","0.77"
"Aug 03, 2015","281.27","282.44","287.00","279.70","14.67K","-0.43"
"Aug 04, 2015","285.47","281.28","285.94","281.28","12.06K","1.49"
"Aug 05, 2015","282.61","285.47","285.94","281.61","7.69K","-1.00"
"Aug 06, 2015","279.08","282.61","282.61","278.08","10.15K","-1.25"
"Aug 07, 2015","280.12","279.08","281.00","276.07","12.44K","0.37"
"Aug 08, 2015","261.34","280.19","280.31","260.62","36.82K","-6.70"
"Aug 09, 2015","265.58","261.34","267.60","260.73","21.20K","1.62"
"Aug 10, 2015","265.10","265.58","267.68","262.17","10.70K","-0.18"
"Aug 11, 2015","271.96","265.10","271.97","264.81","12.67K","2.59"
"Aug 12, 2015","267.09","271.96","273.75","265.80","16.28K","-1.79"
"Aug 13, 2015","264.47","267.09","268.00","263.33","12.91K","-0.98"
"Aug 14, 2015","266.09","264.47","268.88","262.15","13.43K","0.61"
"Aug 15, 2015","262.14","266.32","267.76","260.96","10.49K","-1.48"
"Aug 16, 2015","259.90","262.20","262.90","256.50","27.30K","-0.85"
"Aug 17, 2015","258.49","259.90","262.01","257.50","9.90K","-0.54"
"Aug 18, 2015","183.01","258.49","258.50","171.00","72.15K","-29.20"
"Aug 19, 2015","226.24","193.96","239.44","193.96","93.88K","23.62"
"Aug 20, 2015","235.54","226.32","237.81","226.27","26.46K","4.11"
"Aug 21, 2015","232.17","235.54","236.43","230.52","13.00K","-1.43"
"Aug 22, 2015","230.27","232.17","234.63","221.97","20.89K","-0.82"
"Aug 23, 2015","228.53","230.27","232.88","225.59","12.01K","-0.76"
"Aug 24, 2015","210.50","228.10","228.64","208.53","53.50K","-7.89"
"Aug 25, 2015","222.66","210.50","227.89","198.00","69.53K","5.78"
"Aug 26, 2015","226.21","222.66","232.18","220.11","23.85K","1.59"
"Aug 27, 2015","225.80","226.12","229.22","224.00","11.63K","-0.18"
"Aug 28, 2015","231.83","225.80","237.31","220.15","27.31K","2.67"
"Aug 29, 2015","230.75","231.83","233.94","227.16","10.10K","-0.47"
"Aug 30, 2015","229.99","230.75","233.49","225.76","8.70K","-0.33"
"Aug 31, 2015","231.35","229.99","233.69","225.31","11.02K","0.59"
"Sep 01, 2015","228.24","231.35","232.33","226.57","9.83K","-1.34"
"Sep 02, 2015","229.71","228.24","231.76","226.52","9.01K","0.64"
"Sep 03, 2015","227.25","229.71","229.88","226.24","6.91K","-1.07"
"Sep 04, 2015","230.89","227.25","231.62","227.08","10.81K","1.60"
"Sep 05, 2015","235.84","230.89","239.71","230.01","12.20K","2.14"
"Sep 06, 2015","240.97","235.84","246.54","235.50","20.52K","2.18"
"Sep 07, 2015","240.85","240.97","243.00","239.03","6.95K","-0.05"
"Sep 08, 2015","244.20","240.85","247.68","240.27","16.34K","1.39"
"Sep 09, 2015","238.95","244.20","245.57","238.50","14.37K","-2.15"
"Sep 10, 2015","239.49","238.95","241.90","237.01","10.81K","0.23"
"Sep 11, 2015","240.60","239.49","242.87","239.40","7.12K","0.46"
"Sep 12, 2015","235.77","240.60","241.00","235.33","9.85K","-2.01"
"Sep 13, 2015","230.96","235.77","236.85","228.95","12.44K","-2.04"
"Sep 14, 2015","230.89","230.96","233.78","228.41","9.71K","-0.03"
"Sep 15, 2015","230.93","230.89","232.93","229.51","6.85K","0.02"
"Sep 16, 2015","228.99","230.93","232.12","227.35","8.81K","-0.84"
"Sep 17, 2015","233.61","228.99","235.70","228.99","11.26K","2.02"
"Sep 18, 2015","233.78","233.61","236.20","232.53","8.68K","0.07"
"Sep 19, 2015","232.09","233.78","234.18","231.43","4.96K","-0.72"
"Sep 20, 2015","232.12","232.09","233.22","231.40","3.48K","0.01"
"Sep 21, 2015","227.22","232.12","232.96","226.38","9.26K","-2.11"
"Sep 22, 2015","231.27","227.22","233.25","224.49","18.74K","1.78"
"Sep 23, 2015","230.54","231.11","232.98","230.03","5.70K","-0.32"
"Sep 24, 2015","234.65","230.54","236.25","230.54","15.50K","1.78"
"Sep 25, 2015","235.26","234.65","237.64","233.05","9.87K","0.26"
"Sep 26, 2015","234.63","235.26","235.91","233.80","4.80K","-0.27"
"Sep 27, 2015","233.37","234.63","234.78","233.06","2.61K","-0.54"
"Sep 28, 2015","240.43","233.37","241.42","233.37","12.49K","3.03"
"Sep 29, 2015","236.80","240.43","241.50","236.61","9.41K","-1.51"
"Sep 30, 2015","236.49","236.80","238.78","235.12","5.21K","-0.13"
"Oct 01, 2015","238.48","236.49","240.09","236.20","6.11K","0.84"
"Oct 02, 2015","237.86","238.48","240.00","237.33","5.61K","-0.26"
"Oct 03, 2015","239.79","237.86","241.11","237.68","6.22K","0.81"
"Oct 04, 2015","239.50","239.79","240.93","239.30","2.04K","-0.12"
"Oct 05, 2015","242.01","239.50","242.67","237.21","12.26K","1.05"
"Oct 06, 2015","247.36","242.00","249.01","241.51","16.29K","2.21"
"Oct 07, 2015","244.20","247.36","247.93","243.50","8.75K","-1.28"
"Oct 08, 2015","242.97","244.00","245.63","242.62","5.98K","-0.50"
"Oct 09, 2015","244.82","243.00","245.45","242.63","3.64K","0.76"
"Oct 10, 2015","246.01","244.82","246.40","243.56","4.20K","0.49"
"Oct 11, 2015","247.92","246.01","248.71","244.83","4.87K","0.78"
"Oct 12, 2015","246.09","247.99","248.45","245.37","5.15K","-0.74"
"Oct 13, 2015","251.25","246.17","253.40","244.08","16.63K","2.10"
"Oct 14, 2015","253.54","251.25","255.93","250.10","10.29K","0.91"
"Oct 15, 2015","255.19","253.50","257.49","253.44","10.47K","0.65"
"Oct 16, 2015","263.47","255.19","267.83","254.92","21.91K","3.24"
"Oct 17, 2015","272.94","263.45","275.12","258.32","42.83K","3.59"
"Oct 18, 2015","265.04","272.90","274.65","263.32","15.65K","-2.89"
"Oct 19, 2015","265.05","265.01","268.28","262.39","10.98K","0.00"
"Oct 20, 2015","270.97","265.10","273.90","264.46","14.40K","2.23"
"Oct 21, 2015","267.80","270.99","272.27","264.12","10.60K","-1.17"
"Oct 22, 2015","275.83","267.80","279.96","267.30","27.29K","3.00"
"Oct 23, 2015","279.21","275.83","280.90","275.15","15.81K","1.23"
"Oct 24, 2015","284.19","279.21","284.47","279.00","13.33K","1.78"
"Oct 25, 2015","284.79","284.19","295.99","281.20","43.57K","0.21"
"Oct 26, 2015","287.22","284.70","287.86","282.25","17.19K","0.85"
"Oct 27, 2015","295.17","287.22","298.68","287.11","26.75K","2.77"
"Oct 28, 2015","304.50","295.29","307.99","295.29","35.57K","3.16"
"Oct 29, 2015","314.88","304.50","321.15","301.51","51.16K","3.41"
"Oct 30, 2015","328.19","314.88","336.00","313.82","62.92K","4.23"
"Oct 31, 2015","316.00","328.20","335.43","307.20","42.94K","-3.71"
"Nov 01, 2015","330.69","316.00","333.49","313.60","25.68K","4.65"
"Nov 02, 2015","365.00","330.23","372.48","326.80","70.99K","10.38"
"Nov 03, 2015","405.29","365.33","423.88","361.88","171.37K","11.04"
"Nov 04, 2015","409.24","405.00","503.39","366.66","274.85K","0.97"
"Nov 05, 2015","387.96","409.23","449.12","371.00","157.82K","-5.20"
"Nov 06, 2015","375.56","387.94","396.70","351.50","106.74K","-3.20"
"Nov 07, 2015","384.61","375.56","392.23","371.74","34.27K","2.41"
"Nov 08, 2015","374.00","384.87","390.32","365.74","30.58K","-2.76"
"Nov 09, 2015","381.01","374.11","388.84","360.90","38.12K","1.87"
"Nov 10, 2015","340.20","381.10","383.40","327.02","89.42K","-10.71"
"Nov 11, 2015","314.00","340.20","343.60","300.78","116.71K","-7.70"
"Nov 12, 2015","336.57","314.25","346.20","314.14","57.48K","7.19"
"Nov 13, 2015","338.54","337.61","343.57","326.22","30.12K","0.59"
"Nov 14, 2015","333.40","338.53","340.72","329.00","20.32K","-1.52"
"Nov 15, 2015","321.07","333.37","336.39","315.00","31.61K","-3.70"
"Nov 16, 2015","332.14","320.52","335.00","315.22","25.78K","3.45"
"Nov 17, 2015","336.29","332.10","342.50","331.05","27.34K","1.25"
"Nov 18, 2015","335.95","336.29","338.80","328.10","15.61K","-0.10"
"Nov 19, 2015","326.50","335.94","336.39","324.45","18.95K","-2.81"
"Nov 20, 2015","322.20","326.49","326.77","309.46","30.09K","-1.32"
"Nov 21, 2015","327.55","322.20","329.03","318.95","10.33K","1.66"
"Nov 22, 2015","324.66","327.84","327.85","320.36","7.34K","-0.88"
"Nov 23, 2015","323.63","324.67","327.01","320.91","7.81K","-0.32"
"Nov 24, 2015","320.10","323.63","323.76","315.84","9.62K","-1.09"
"Nov 25, 2015","329.85","320.10","331.03","316.05","20.61K","3.05"
"Nov 26, 2015","353.99","329.85","369.08","329.35","80.51K","7.32"
"Nov 27, 2015","358.90","354.00","366.70","348.18","35.90K","1.39"
"Nov 28, 2015","358.71","358.90","362.12","351.16","19.34K","-0.05"
"Nov 29, 2015","373.29","358.60","376.00","355.62","25.47K","4.06"
"Nov 30, 2015","376.88","373.89","384.51","369.97","47.64K","0.96"
"Dec 01, 2015","362.68","376.88","379.99","353.24","44.10K","-3.77"
"Dec 02, 2015","359.14","362.68","363.13","346.16","31.55K","-0.98"
"Dec 03, 2015","360.73","359.12","371.10","352.86","27.46K","0.44"
"Dec 04, 2015","363.17","360.53","364.37","354.31","14.64K","0.68"
"Dec 05, 2015","390.00","363.17","394.00","362.24","45.80K","7.39"
"Dec 06, 2015","390.60","390.01","406.77","386.01","57.86K","0.15"
"Dec 07, 2015","396.70","390.60","403.81","384.86","35.18K","1.56"
"Dec 08, 2015","420.78","396.70","421.44","388.39","30.42K","6.07"
"Dec 09, 2015","418.73","422.00","426.05","406.50","53.65K","-0.49"
"Dec 10, 2015","414.94","418.73","421.00","411.20","21.39K","-0.91"
"Dec 11, 2015","456.28","414.94","457.00","414.80","72.67K","9.96"
"Dec 12, 2015","435.67","457.00","475.00","404.39","106.47K","-4.52"
"Dec 13, 2015","433.00","435.61","443.81","418.30","33.60K","-0.61"
"Dec 14, 2015","442.59","432.51","448.15","427.62","27.33K","2.21"
"Dec 15, 2015","466.50","442.59","466.98","442.51","41.00K","5.40"
"Dec 16, 2015","454.95","466.01","467.00","440.02","67.34K","-2.48"
"Dec 17, 2015","455.84","454.95","458.50","446.29","17.77K","0.20"
"Dec 18, 2015","463.52","455.57","466.60","452.01","27.21K","1.68"
"Dec 19, 2015","462.46","463.52","466.99","452.81","21.14K","-0.23"
"Dec 20, 2015","442.62","462.44","462.70","431.75","46.39K","-4.29"
"Dec 21, 2015","437.93","442.62","445.90","424.89","43.21K","-1.06"
"Dec 22, 2015","435.65","437.52","443.62","433.45","18.50K","-0.52"
"Dec 23, 2015","442.62","435.65","445.76","434.61","16.26K","1.60"
"Dec 24, 2015","456.13","442.62","459.05","442.45","20.08K","3.05"
"Dec 25, 2015","455.47","456.13","459.99","445.86","15.14K","-0.14"
"Dec 26, 2015","416.51","455.47","459.31","405.55","96.51K","-8.55"
"Dec 27, 2015","422.37","416.51","424.89","407.00","27.80K","1.41"
"Dec 28, 2015","420.24","422.32","429.00","417.02","24.27K","-0.50"
"Dec 29, 2015","431.85","420.11","432.20","418.03","22.02K","2.76"
"Dec 30, 2015","424.70","431.79","434.00","420.00","22.10K","-1.66"
"Dec 31, 2015","429.02","424.70","432.57","412.53","21.49K","1.02"
"Jan 01, 2016","433.98","429.02","436.49","426.26","12.97K","1.16"
"Jan 02, 2016","432.70","433.98","435.79","430.00","6.38K","-0.29"
"Jan 03, 2016","428.66","432.70","433.07","422.00","19.18K","-0.93"
"Jan 04, 2016","432.90","428.64","435.67","426.97","13.02K","0.99"
"Jan 05, 2016","431.84","432.90","434.91","428.22","11.22K","-0.24"
"Jan 06, 2016","427.99","431.84","432.17","425.03","8.74K","-0.89"
"Jan 07, 2016","459.05","428.89","461.89","427.11","55.66K","7.26"
"Jan 08, 2016","454.00","458.78","465.00","446.75","30.45K","-1.10"
"Jan 09, 2016","449.23","454.00","456.01","447.46","8.76K","-1.05"
"Jan 10, 2016","449.35","449.23","450.26","441.01","13.75K","0.03"
"Jan 11, 2016","449.26","449.35","452.47","443.59","14.81K","-0.02"
"Jan 12, 2016","432.05","449.26","449.63","429.34","20.66K","-3.83"
"Jan 13, 2016","431.08","432.04","436.36","416.37","33.24K","-0.22"
"Jan 14, 2016","429.25","431.08","434.91","426.03","13.30K","-0.42"
"Jan 15, 2016","358.85","429.25","429.43","358.00","123.88K","-16.40"
"Jan 16, 2016","388.42","359.02","392.40","353.21","74.07K","8.24"
"Jan 17, 2016","382.07","388.44","392.79","378.82","20.63K","-1.63"
"Jan 18, 2016","387.04","382.02","389.43","375.11","19.55K","1.30"
"Jan 19, 2016","378.96","387.04","388.35","377.44","17.19K","-2.09"
"Jan 20, 2016","419.41","378.93","427.98","375.01","82.80K","10.67"
"Jan 21, 2016","411.00","419.55","424.57","405.02","29.03K","-2.01"
"Jan 22, 2016","380.96","411.00","411.19","371.33","62.21K","-7.31"
"Jan 23, 2016","385.57","380.96","394.00","379.85","21.47K","1.21"
"Jan 24, 2016","402.77","385.57","407.02","385.10","23.22K","4.46"
"Jan 25, 2016","390.98","402.77","402.77","384.00","22.66K","-2.93"
"Jan 26, 2016","391.32","390.96","398.00","387.48","13.32K","0.09"
"Jan 27, 2016","394.97","391.32","396.99","389.66","8.54K","0.93"
"Jan 28, 2016","378.39","394.70","395.48","375.61","25.03K","-4.20"
"Jan 29, 2016","377.63","378.39","385.31","360.23","62.20K","-0.20"
"Jan 30, 2016","376.96","377.62","380.50","374.00","10.50K","-0.18"
"Jan 31, 2016","365.50","376.96","378.90","362.57","14.85K","-3.04"
"Feb 01, 2016","371.42","365.52","378.96","363.26","24.84K","1.62"
"Feb 02, 2016","372.90","371.42","374.75","369.90","10.44K","0.40"
"Feb 03, 2016","368.98","372.90","373.97","366.00","13.20K","-1.05"
"Feb 04, 2016","389.80","368.98","393.89","368.65","37.34K","5.64"
"Feb 05, 2016","386.54","389.80","392.57","384.50","16.90K","-0.84"
"Feb 06, 2016","373.75","386.54","386.54","366.44","40.20K","-3.31"
"Feb 07, 2016","372.01","373.71","377.78","369.20","13.06K","-0.47"
"Feb 08, 2016","370.49","372.01","376.74","369.10","16.88K","-0.41"
"Feb 09, 2016","373.97","370.49","377.60","370.28","9.08K","0.94"
"Feb 10, 2016","380.89","374.31","386.52","373.13","33.67K","1.85"
"Feb 11, 2016","378.00","380.90","383.00","372.25","14.52K","-0.76"
"Feb 12, 2016","382.98","377.99","383.53","377.09","10.15K","1.32"
"Feb 13, 2016","392.99","382.94","393.00","382.56","14.73K","2.61"
"Feb 14, 2016","408.30","392.99","408.66","392.97","29.47K","3.90"
"Feb 15, 2016","399.90","408.30","412.50","395.35","30.13K","-2.06"
"Feb 16, 2016","407.27","399.90","408.76","398.66","13.99K","1.84"
"Feb 17, 2016","414.86","407.27","421.74","405.32","30.40K","1.86"
"Feb 18, 2016","421.50","414.88","426.01","413.08","25.23K","1.60"
"Feb 19, 2016","419.99","421.50","422.54","412.00","13.26K","-0.36"
"Feb 20, 2016","438.70","419.77","445.02","419.72","47.48K","4.45"
"Feb 21, 2016","440.48","438.70","451.24","428.26","43.01K","0.41"
"Feb 22, 2016","440.27","440.49","442.48","433.44","16.34K","-0.05"
"Feb 23, 2016","421.13","440.25","442.64","416.27","32.43K","-4.35"
"Feb 24, 2016","426.36","421.40","427.48","410.69","22.43K","1.24"
"Feb 25, 2016","424.88","426.36","429.95","419.50","13.60K","-0.35"
"Feb 26, 2016","435.31","424.88","435.31","419.97","18.85K","2.45"
"Feb 27, 2016","434.21","435.49","437.97","431.81","11.59K","-0.25"
"Feb 28, 2016","434.47","434.21","437.77","422.10","19.86K","0.06"
"Feb 29, 2016","439.16","434.45","444.79","430.51","20.40K","1.08"
"Mar 01, 2016","434.82","439.16","442.79","428.50","19.63K","-0.99"
"Mar 02, 2016","422.22","434.82","436.31","421.12","16.46K","-2.90"
"Mar 03, 2016","420.56","422.09","424.43","416.40","20.87K","-0.39"
"Mar 04, 2016","408.82","420.56","423.99","407.66","21.75K","-2.79"
"Mar 05, 2016","397.36","408.82","410.14","389.74","46.95K","-2.80"
"Mar 06, 2016","403.91","397.36","409.50","392.02","19.71K","1.65"
"Mar 07, 2016","412.70","403.75","415.30","401.60","15.31K","2.18"
"Mar 08, 2016","411.35","412.62","415.90","406.00","10.23K","-0.33"
"Mar 09, 2016","412.94","411.35","414.50","407.76","9.03K","0.39"
"Mar 10, 2016","416.51","413.05","417.17","410.70","13.71K","0.86"
"Mar 11, 2016","420.49","416.51","423.60","415.50","15.46K","0.96"
"Mar 12, 2016","410.01","420.47","421.81","406.46","17.02K","-2.49"
"Mar 13, 2016","411.82","410.01","416.00","410.00","7.63K","0.44"
"Mar 14, 2016","415.99","411.87","417.85","411.83","9.21K","1.01"
"Mar 15, 2016","415.50","415.91","418.81","412.78","9.63K","-0.12"
"Mar 16, 2016","417.28","415.50","418.00","413.96","7.07K","0.43"
"Mar 17, 2016","418.75","417.28","420.60","416.67","8.31K","0.35"
"Mar 18, 2016","407.70","418.75","418.86","403.01","21.09K","-2.64"
"Mar 19, 2016","408.41","407.70","410.73","404.00","8.96K","0.17"
"Mar 20, 2016","411.25","408.41","412.97","407.92","5.66K","0.70"
"Mar 21, 2016","411.88","411.25","412.14","406.00","7.82K","0.15"
"Mar 22, 2016","417.69","411.88","418.68","409.88","10.20K","1.41"
"Mar 23, 2016","418.12","417.70","419.72","415.83","7.19K","0.10"
"Mar 24, 2016","415.30","418.12","418.12","414.00","7.56K","-0.67"
"Mar 25, 2016","416.00","415.30","417.03","413.03","3.69K","0.17"
"Mar 26, 2016","416.71","416.00","418.74","414.51","5.04K","0.17"
"Mar 27, 2016","427.37","416.71","430.95","415.79","22.33K","2.56"
"Mar 28, 2016","424.06","427.37","427.98","422.40","9.25K","-0.77"
"Mar 29, 2016","415.81","424.06","426.41","407.50","23.30K","-1.95"
"Mar 30, 2016","413.20","416.00","416.00","408.58","9.04K","-0.63"
"Mar 31, 2016","416.02","413.20","418.25","413.04","7.27K","0.68"
"Apr 01, 2016","417.56","416.02","417.60","414.00","5.41K","0.37"
"Apr 02, 2016","420.30","417.90","422.80","417.53","6.12K","0.66"
"Apr 03, 2016","420.60","420.30","421.73","417.56","4.25K","0.07"
"Apr 04, 2016","420.46","420.60","421.20","416.25","5.75K","-0.03"
"Apr 05, 2016","423.75","420.46","424.57","419.61","7.26K","0.78"
"Apr 06, 2016","422.57","423.75","424.48","421.69","5.68K","-0.28"
"Apr 07, 2016","422.28","422.57","422.86","417.78","7.73K","-0.07"
"Apr 08, 2016","418.50","422.28","424.48","415.50","9.85K","-0.90"
"Apr 09, 2016","418.47","418.50","418.76","412.00","6.33K","-0.01"
"Apr 10, 2016","421.32","418.47","422.82","417.49","4.25K","0.68"
"Apr 11, 2016","423.74","421.32","423.88","418.80","6.40K","0.57"
"Apr 12, 2016","426.59","423.74","430.00","423.70","14.77K","0.67"
"Apr 13, 2016","424.75","426.59","427.68","423.00","6.67K","-0.43"
"Apr 14, 2016","426.01","424.75","426.44","424.02","4.13K","0.30"
"Apr 15, 2016","431.48","426.01","432.43","426.01","15.84K","1.28"
"Apr 16, 2016","432.04","431.48","435.67","430.47","7.71K","0.13"
"Apr 17, 2016","428.51","432.52","433.49","426.37","8.48K","-0.82"
"Apr 18, 2016","430.04","428.51","430.91","426.52","7.58K","0.36"
"Apr 19, 2016","437.76","430.03","439.00","428.55","12.05K","1.80"
"Apr 20, 2016","443.95","437.81","446.49","436.60","21.25K","1.41"
"Apr 21, 2016","452.03","443.93","454.50","442.27","17.83K","1.82"
"Apr 22, 2016","447.80","452.26","453.15","444.55","12.21K","-0.94"
"Apr 23, 2016","453.69","447.80","454.60","445.67","10.16K","1.32"
"Apr 24, 2016","463.01","453.69","464.98","450.20","24.13K","2.05"
"Apr 25, 2016","461.77","463.02","471.58","455.00","25.90K","-0.27"
"Apr 26, 2016","468.14","461.77","471.99","461.77","18.72K","1.38"
"Apr 27, 2016","445.09","468.14","469.72","443.42","40.28K","-4.92"
"Apr 28, 2016","450.46","444.85","450.83","435.01","25.33K","1.21"
"Apr 29, 2016","455.32","450.46","457.38","445.80","13.42K","1.08"
